Dtm Inserted Date,Avg. Dec Chemical Temp,Avg. Dec Drying Temp,Avg. Dec Hot Water Temp,Txt Activity
10/18/2023 16:42,73.7,23.8,43.6,13
10/18/2023 16:42,73.8,24.9,43.6,13
10/18/2023 16:42,73.9,24.7,43.4,13
10/18/2023 16:42,73.8,24.5,43.5,13
10/18/2023 16:42,73.8,25,43.6,13
10/18/2023 16:42,73.6,24.7,43.6,13
10/18/2023 16:42,74.6,24.8,43.8,13
10/18/2023 16:42,74.3,24.8,43.6,13
10/18/2023 16:42,73.8,25,43.3,13
10/18/2023 16:42,74.6,24.6,43.8,13
10/18/2023 16:42,74.9,23.8,43.3,13
10/18/2023 16:42,74.9,24.8,44.3,13
10/18/2023 16:42,74.6,24.8,44.8,13
10/18/2023 16:42,74.7,24.8,44.6,13
10/18/2023 16:42,74.7,24,44.5,13
10/18/2023 16:42,74.7,24.6,44.7,13
10/18/2023 16:42,74.7,24,44.7,13
10/18/2023 16:42,74.8,24.8,44.7,13
10/18/2023 16:42,74.7,24.7,44.4,13
10/18/2023 16:42,74.9,24.8,44.7,13
10/18/2023 16:42,74.8,23.6,44.7,13
10/18/2023 16:42,74.9,23.7,44.7,13
10/18/2023 16:42,75.9,23.9,44.3,13
10/18/2023 16:42,75.6,23.9,44.2,13
10/18/2023 16:42,75.7,24.6,44.4,13
10/18/2023 16:43,75.8,24.6,44.3,13
10/18/2023 16:43,75.6,23.9,44.8,13
10/18/2023 16:43,75.6,23.6,44.4,13
10/18/2023 16:43,75.7,24.8,44.7,13
10/18/2023 16:43,75.7,23.9,44.8,13
10/18/2023 16:43,75.7,23.6,44.7,13
10/18/2023 16:43,75.8,25,44.4,13
10/18/2023 16:43,75.9,24.8,44.5,13
10/18/2023 16:43,75.6,23.9,44.4,13
10/18/2023 16:43,75.9,23.5,44.4,13
10/18/2023 16:43,75.8,23.5,44.4,13
10/18/2023 16:43,75.7,24.8,44.4,13
10/18/2023 16:43,75.8,23.6,44.6,13
10/18/2023 16:43,76.6,24.2,44.3,14
10/18/2023 16:43,75.9,24.6,44.5,14
10/18/2023 16:43,76.9,24.8,44.4,14
10/18/2023 16:43,76.8,24.4,44.4,15
10/18/2023 16:43,76.6,23.7,44.5,15
10/18/2023 16:43,76.7,23.7,44.3,15
10/18/2023 16:43,76.7,24.9,44.7,15
10/18/2023 16:43,76.8,25.7,44.4,15
10/18/2023 16:43,76.6,26.9,44.5,15
10/18/2023 16:43,76.7,28.8,45.7,15
10/18/2023 16:43,76.8,29.9,45.5,15
10/18/2023 16:43,76.7,30.6,45.7,15
10/18/2023 16:43,76.9,33.7,45.7,15
10/18/2023 16:43,76.9,35.5,45.8,15
10/18/2023 16:43,76.9,37.8,45.3,15
10/18/2023 16:43,76.7,39.6,45.7,15
10/18/2023 16:43,76.8,42.6,45.3,15
10/18/2023 16:44,76.8,45.6,45.7,15
10/18/2023 16:44,76.6,46.7,45.4,15
10/18/2023 16:44,76.8,49.4,45.7,15
10/18/2023 16:44,76.8,50.5,45.5,15
10/18/2023 16:44,76.6,53.5,45.4,15
10/18/2023 16:44,77.8,55.6,45.6,15
10/18/2023 16:44,77.7,57.8,45.7,15
10/18/2023 16:44,77.9,60.7,45.6,15
10/18/2023 16:44,77.7,62.8,45.2,15
10/18/2023 16:44,77.9,64.5,45.5,15
10/18/2023 16:44,77.9,66.5,45.2,15
10/18/2023 16:44,77.8,68.8,45.6,15
10/18/2023 16:44,77.6,70.6,45.2,15
10/18/2023 16:44,77.8,73.1,45.3,15
10/18/2023 16:44,77.7,75.4,45.5,15
10/18/2023 16:44,77.6,77.4,45.6,15
10/18/2023 16:44,77.9,81.5,45.3,15
10/18/2023 16:44,77.6,85.6,45.4,15
10/18/2023 16:44,77.9,89.7,45.3,15
10/18/2023 16:44,78.8,93.4,45.9,15
10/18/2023 16:44,78,98.5,45.4,15
10/18/2023 16:44,77.7,103.5,46.7,15
10/18/2023 16:44,78.7,107.6,46.4,15
10/18/2023 16:44,78.8,111.3,46.6,15
10/18/2023 16:44,78.6,114.6,46.3,15
10/18/2023 16:44,78.6,118.1,46.7,15
10/18/2023 16:44,78.6,121.4,46.5,15
10/18/2023 16:44,78.9,125.2,46.7,15
10/18/2023 16:44,78.9,128.2,46.7,15
10/18/2023 16:44,78.8,131.4,46.5,15
10/18/2023 16:45,78.6,133.4,46.3,15
10/18/2023 16:45,78.7,135.3,46.6,15
10/18/2023 16:45,78.8,136.2,46.5,15
10/18/2023 16:45,78.9,136.6,46.6,15
10/18/2023 16:45,79,135.2,46.6,15
10/18/2023 16:45,78.8,135.2,46.7,15
10/18/2023 16:45,79.8,135.1,46.6,15
10/18/2023 16:45,79.6,134.5,46.4,15
10/18/2023 16:45,79.7,134.5,46.4,15
10/18/2023 16:45,79.7,134.4,46.7,15
10/18/2023 16:45,79.8,133.4,46.6,15
10/18/2023 16:45,79.8,132.3,46.3,15
10/18/2023 16:45,79.9,130.3,46.3,15
10/18/2023 16:45,79.7,128.3,46.4,15
10/18/2023 16:45,79.9,126.5,46.7,15
10/18/2023 16:45,79.7,125.5,46.3,15
10/18/2023 16:45,79.6,123.2,46.5,15
10/18/2023 16:45,79.7,122.4,46.7,15
10/18/2023 16:45,79.9,121.6,46.5,15
10/18/2023 16:45,79.8,121.6,46.3,15
10/18/2023 16:45,79.7,122.4,46.5,15
10/18/2023 16:45,79.8,122.5,46.6,15
10/18/2023 16:45,80.5,123.3,46.6,15
10/18/2023 16:45,79.9,124.3,47.3,15
10/18/2023 16:45,80.7,124.5,47.3,15
10/18/2023 16:45,80.8,126.4,47.5,15
10/18/2023 16:45,80.8,127.3,47.4,15
10/18/2023 16:45,80.9,129.2,47.6,15
10/18/2023 16:45,80.9,130.3,47.6,15
10/18/2023 16:45,80.8,132.3,47.6,15
10/18/2023 16:46,80.9,134.4,47.6,15
10/18/2023 16:46,80.9,136.1,47.4,15
10/18/2023 16:46,80.6,137.3,47.3,15
10/18/2023 16:46,80.8,139.3,47.3,15
10/18/2023 16:46,80.7,141.5,47.6,15
10/18/2023 16:46,80.8,142.1,47.6,15
10/18/2023 16:46,80.7,144.2,47.7,15
10/18/2023 16:46,80.8,145.5,47.4,15
10/18/2023 16:46,80.8,147.4,47.5,15
10/18/2023 16:46,80.7,148.2,47.5,15
10/18/2023 16:46,80.7,149.2,47.3,15
10/18/2023 16:46,80.6,149.3,47.6,15
10/18/2023 16:46,80.9,148.2,47.6,15
10/18/2023 16:46,80.8,148.2,47.7,15
10/18/2023 16:46,80.7,147.3,47.8,15
10/18/2023 16:46,80.9,146.3,47.6,15
10/18/2023 16:46,80.8,146.1,47.4,15
10/18/2023 16:46,80.7,145.4,47.3,15
10/18/2023 16:46,80.8,145.2,47.6,15
10/18/2023 16:46,80.8,145.2,47.8,15
10/18/2023 16:46,80.9,144.7,47.6,15
10/18/2023 16:46,80.9,144.2,47.7,15
10/18/2023 16:46,80.8,143.5,47.2,15
10/18/2023 16:46,80.7,142.1,47.7,15
10/18/2023 16:46,80.6,140.1,47.8,15
10/18/2023 16:46,80.7,138.7,47.7,15
10/18/2023 16:46,80.8,138.1,48.3,15
10/18/2023 16:46,80.7,138.1,47.7,15
10/18/2023 16:46,80.6,138.2,48.7,15
10/18/2023 16:46,80.7,138.7,48.2,15
10/18/2023 16:47,80.9,139.4,48.4,15
10/18/2023 16:47,80.7,139.5,48.7,15
10/18/2023 16:47,80.8,140.5,48.4,15
10/18/2023 16:47,80.6,142.4,48.6,15
10/18/2023 16:47,80.8,142.3,48.8,15
10/18/2023 16:47,80.7,143.1,48.2,15
10/18/2023 16:47,80.7,144.5,48.4,15
10/18/2023 16:47,80.8,145,48.4,15
10/18/2023 16:47,80.9,147.4,48.4,15
10/18/2023 16:47,80.9,148.2,48.6,15
10/18/2023 16:47,80.7,148,48.5,15
10/18/2023 16:47,80.7,149.3,48.8,15
10/18/2023 16:47,80.8,151,48.7,15
10/18/2023 16:47,80.9,152.3,48.4,15
10/18/2023 16:47,80.9,153.1,48.5,15
10/18/2023 16:47,80.8,154,48.5,15
10/18/2023 16:47,80.7,154.1,48.4,15
10/18/2023 16:47,80.8,155.3,48.5,15
10/18/2023 16:47,80.6,153.3,48.4,15
10/18/2023 16:47,80.7,152.9,48.8,15
10/18/2023 16:47,80.8,151.3,48.8,15
10/18/2023 16:47,81,150,48.4,15
10/18/2023 16:47,80.6,150.2,48.6,15
10/18/2023 16:47,80.7,150.2,48.6,15
10/18/2023 16:47,80.6,150.2,48.9,15
10/18/2023 16:47,80.7,149.3,49.7,15
10/18/2023 16:47,80.7,150.3,49.4,15
10/18/2023 16:47,80.9,148.5,49.6,15
10/18/2023 16:47,80.8,147.2,49.7,15
10/18/2023 16:47,80.8,145.3,49.8,15
10/18/2023 16:48,80.6,144.5,49.7,15
10/18/2023 16:48,81,143.4,49.4,15
10/18/2023 16:48,80.7,141,49.5,15
10/18/2023 16:48,80.9,140.3,49.4,15
10/18/2023 16:48,80.6,141.3,49.7,15
10/18/2023 16:48,80.9,141.5,49.6,15
10/18/2023 16:48,80.6,141.2,49.7,15
10/18/2023 16:48,80.9,141.4,49.5,15
10/18/2023 16:48,80.7,142.5,49.4,15
10/18/2023 16:48,80.8,143.2,49.4,15
10/18/2023 16:48,80.8,144.3,49.4,15
10/18/2023 16:48,80.7,145.2,49.6,15
10/18/2023 16:48,80.8,146.3,49.6,15
10/18/2023 16:48,80.8,147.2,49.4,15
10/18/2023 16:48,80.9,149.3,49.7,15
10/18/2023 16:48,80.9,150.3,49.6,15
10/18/2023 16:48,80.9,150.2,49.3,15
10/18/2023 16:48,80.7,151.3,49.7,15
10/18/2023 16:48,80.7,153.2,49.7,15
10/18/2023 16:48,80.7,154,49.3,15
10/18/2023 16:48,80.6,155.3,49.7,15
10/18/2023 16:48,80.6,156.4,49.3,15
10/18/2023 16:48,80.8,157.4,49.6,15
10/18/2023 16:48,80.7,158.2,49.6,15
10/18/2023 16:48,80.8,157.3,49.6,15
10/18/2023 16:48,80.7,156.3,49.3,15
10/18/2023 16:48,80.6,155.3,49.7,15
10/18/2023 16:48,80.8,154.2,50.7,15
10/18/2023 16:48,80.9,153.2,49.7,15
10/18/2023 16:49,80.6,152.4,49.5,15
10/18/2023 16:49,80.7,151,50.7,15
10/18/2023 16:49,80.7,151.3,50.7,15
10/18/2023 16:49,80.8,151.3,50.2,15
10/18/2023 16:49,80.7,151.3,50.7,15
10/18/2023 16:49,80.9,150.3,50.5,15
10/18/2023 16:49,80.8,149.4,50.6,15
10/18/2023 16:49,80.7,147.3,50.7,15
10/18/2023 16:49,80.8,146.5,50.3,15
10/18/2023 16:49,80.9,145.3,50.5,15
10/18/2023 16:49,80.7,144.2,50.3,15
10/18/2023 16:49,80.8,143.2,50.7,15
10/18/2023 16:49,80.8,142.2,50.3,15
10/18/2023 16:49,80.9,142.4,50.5,15
10/18/2023 16:49,80.7,142.3,50.5,15
10/18/2023 16:49,80.7,143.6,50.7,15
10/18/2023 16:49,80.6,144.4,50.8,15
10/18/2023 16:49,80.6,144.4,50.7,15
10/18/2023 16:49,80.8,145.4,50.7,15
10/18/2023 16:49,80.6,146.4,50.7,15
10/18/2023 16:49,80.7,147.3,50.8,15
10/18/2023 16:49,80.7,148.4,50.3,15
10/18/2023 16:49,80.6,149.1,50.6,15
10/18/2023 16:49,80.9,150.4,50.4,15
10/18/2023 16:49,80.9,150.5,50.4,15
10/18/2023 16:49,80.6,151.1,50.5,15
10/18/2023 16:49,80.7,153.3,50.3,15
10/18/2023 16:49,80.7,155,50.7,15
10/18/2023 16:49,80.9,155.2,50.8,15
10/18/2023 16:49,80.8,156.1,50.3,15
10/18/2023 16:50,80.7,157.4,50.7,15
10/18/2023 16:50,80.7,158.2,50.4,15
10/18/2023 16:50,80.6,158.5,51.7,15
10/18/2023 16:50,80.8,159,51.5,15
10/18/2023 16:50,80.8,157,51.6,15
10/18/2023 16:50,80.9,156.2,51.8,15
10/18/2023 16:50,80.9,154.5,51.5,15
10/18/2023 16:50,80.7,153,51.4,15
10/18/2023 16:50,80.6,152.3,51.7,15
10/18/2023 16:50,80.9,152.3,51.4,15
10/18/2023 16:50,80.6,152.5,51.5,15
10/18/2023 16:50,80.7,151.5,51.6,15
10/18/2023 16:50,80.7,151.1,51.3,15
10/18/2023 16:50,80.6,150.3,51.6,15
10/18/2023 16:50,80.8,150.2,51.7,15
10/18/2023 16:50,80.8,149.3,51.5,15
10/18/2023 16:50,80.9,148.5,51.4,15
10/18/2023 16:50,80.7,147.5,51.4,15
10/18/2023 16:50,80.7,145.2,51.6,15
10/18/2023 16:50,80.8,145.2,51.6,15
10/18/2023 16:50,81,144,51.4,15
10/18/2023 16:50,80.8,144.5,51.7,15
10/18/2023 16:50,80.9,144.3,51.7,15
10/18/2023 16:50,80.6,145.4,51.7,15
10/18/2023 16:50,80.7,146.3,51.3,15
10/18/2023 16:50,80.9,147.4,51.7,15
10/18/2023 16:50,80.8,147.2,51.5,15
10/18/2023 16:50,80.9,148.2,51.6,15
10/18/2023 16:50,80.8,149.4,51.4,15
10/18/2023 16:50,80.8,150.4,51.6,15
10/18/2023 16:51,80.6,150.1,51.6,15
10/18/2023 16:51,80.8,151.5,51.5,15
10/18/2023 16:51,80.7,152.3,51.4,15
10/18/2023 16:51,80.7,153.3,51.4,15
10/18/2023 16:51,80.7,154,52.3,15
10/18/2023 16:51,80.5,155.3,52.6,15
10/18/2023 16:51,80.8,156.2,52.6,15
10/18/2023 16:51,80.8,157,52.6,15
10/18/2023 16:51,80.8,156.1,52.4,15
10/18/2023 16:51,80.7,155.3,52.8,15
10/18/2023 16:51,80.8,154.5,52.3,15
10/18/2023 16:51,80.8,153.6,52.3,15
10/18/2023 16:51,80.8,152.4,52.7,15
10/18/2023 16:51,80.7,151.4,52.7,15
10/18/2023 16:51,80.9,151.1,52.7,15
10/18/2023 16:51,80.8,151,52.3,15
10/18/2023 16:51,80.7,151.3,52.3,15
10/18/2023 16:51,80.8,150.4,52.8,15
10/18/2023 16:51,80.8,150.2,52.4,15
10/18/2023 16:51,80.7,149.2,52.4,15
10/18/2023 16:51,80.7,148.3,52.8,15
10/18/2023 16:51,80.9,147.2,52.4,15
10/18/2023 16:51,80.8,146.1,52.6,15
10/18/2023 16:51,80.9,145.3,52.6,15
10/18/2023 16:51,80.6,144.3,52.6,15
10/18/2023 16:51,80.9,144.3,52.6,15
10/18/2023 16:51,80.9,144.6,52.6,15
10/18/2023 16:51,80.7,145.2,52.6,15
10/18/2023 16:51,80.5,145.2,52.6,15
10/18/2023 16:51,80.6,145.2,52.3,15
10/18/2023 16:52,81,146.5,52.5,15
10/18/2023 16:52,80.7,147.3,53.7,15
10/18/2023 16:52,80.8,148,53.5,15
10/18/2023 16:52,80.9,148,53.3,15
10/18/2023 16:52,80.7,149.8,53.6,15
10/18/2023 16:52,80.6,150,53.5,15
10/18/2023 16:52,80.8,151.4,53.4,15
10/18/2023 16:52,80.5,151.2,53.6,15
10/18/2023 16:52,80.8,152.3,53.4,15
10/18/2023 16:52,80.7,153.3,53.7,15
10/18/2023 16:52,80.9,154.3,53.7,15
10/18/2023 16:52,80.8,155,53.4,15
10/18/2023 16:52,80.8,156.4,53.6,15
10/18/2023 16:52,80.8,155.2,53.4,15
10/18/2023 16:52,80.7,154.2,53.4,15
10/18/2023 16:52,80.9,154,53.4,15
10/18/2023 16:52,80.7,153.3,53.7,15
10/18/2023 16:52,80.7,152.3,53.6,15
10/18/2023 16:52,80.7,152.4,53.6,15
10/18/2023 16:52,80.8,152.4,53.6,15
10/18/2023 16:52,80.8,151.1,53.3,15
10/18/2023 16:52,80.8,152.3,53.8,15
10/18/2023 16:52,80.8,151.2,53.7,15
10/18/2023 16:52,80.7,151.1,53.4,15
10/18/2023 16:52,80.8,150.5,53.4,15
10/18/2023 16:52,80.7,149.2,53.4,15
10/18/2023 16:52,80.7,148.4,53.5,15
10/18/2023 16:52,80.7,147.4,53.3,15
10/18/2023 16:52,80.8,146.1,53.5,15
10/18/2023 16:52,80.7,146.4,53.7,15
10/18/2023 16:53,80.7,145.5,53.6,15
10/18/2023 16:53,80.7,145.1,53.5,15
10/18/2023 16:53,80.8,146.3,54.4,15
10/18/2023 16:53,80.9,146.3,53.5,15
10/18/2023 16:53,80.9,148.3,54,15
10/18/2023 16:53,80.6,148,54.5,15
10/18/2023 16:53,80.7,148.1,54.3,15
10/18/2023 16:53,80.6,149.4,53.6,15
10/18/2023 16:53,80.8,150.4,54.5,15
10/18/2023 16:53,80.7,151.5,54.5,15
10/18/2023 16:53,80.8,151,54.5,15
10/18/2023 16:53,80.7,153.5,54.7,15
10/18/2023 16:53,80.8,153.3,54.6,15
10/18/2023 16:53,80.8,153.4,54.4,15
10/18/2023 16:53,80.7,153.4,54.7,15
10/18/2023 16:53,80.7,153.4,54.7,15
10/18/2023 16:53,80.9,151.4,54.4,15
10/18/2023 16:53,80.9,150.3,54.4,15
10/18/2023 16:53,80.7,150.3,54.7,15
10/18/2023 16:53,80.5,149.1,54.6,15
10/18/2023 16:53,80.8,149.1,54.5,15
10/18/2023 16:53,80.8,149.4,54.6,15
10/18/2023 16:53,80.7,149.1,54.4,15
10/18/2023 16:53,80.6,149.6,54.2,15
10/18/2023 16:53,80.7,148.2,54.4,15
10/18/2023 16:53,80.6,147.3,54.7,15
10/18/2023 16:53,80.7,146.2,54.6,15
10/18/2023 16:53,80.9,144.9,54.6,15
10/18/2023 16:53,80.6,144.2,54.3,15
10/18/2023 16:53,80.9,143.7,54.3,15
10/18/2023 16:54,80.8,143.3,54.4,15
10/18/2023 16:54,80.7,143.5,54.3,15
10/18/2023 16:54,80.9,144.4,54.5,15
10/18/2023 16:54,80.8,144.3,54.8,15
10/18/2023 16:54,80.9,144.1,54.6,15
10/18/2023 16:54,80.8,146.2,54.4,15
10/18/2023 16:54,81,147,54.3,15
10/18/2023 16:54,80.8,148.4,54.6,15
10/18/2023 16:54,80.9,149.3,54.4,15
10/18/2023 16:54,81,150.3,54.4,15
10/18/2023 16:54,80.8,150.4,54.4,15
10/18/2023 16:54,80.8,151.5,54.5,15
10/18/2023 16:54,80.7,152,54.4,15
10/18/2023 16:54,80.7,153.3,54.7,15
10/18/2023 16:54,80.7,154.3,55.2,15
10/18/2023 16:54,80.6,155.3,55.7,15
10/18/2023 16:54,80.9,156.2,55.6,15
10/18/2023 16:54,80.7,158.4,55.7,15
10/18/2023 16:54,80.6,158.2,55.7,15
10/18/2023 16:54,80.8,159.5,55.6,15
10/18/2023 16:54,80.6,160.2,55.3,15
10/18/2023 16:54,80.7,159.2,55.6,15
10/18/2023 16:54,80.9,157.8,55.4,15
10/18/2023 16:54,80.5,156.2,55.5,15
10/18/2023 16:54,80.7,155.5,55.8,15
10/18/2023 16:54,80.8,155.4,55.5,15
10/18/2023 16:54,80.6,154.3,55.5,15
10/18/2023 16:54,80.9,153.3,55.7,15
10/18/2023 16:54,80.8,153.2,55.6,15
10/18/2023 16:54,80.7,153.2,55.6,15
10/18/2023 16:55,80.6,151.3,55.6,15
10/18/2023 16:55,80.8,150,55.4,15
10/18/2023 16:55,79.7,149.4,55.5,15
10/18/2023 16:55,80.7,147.4,56.6,15
10/18/2023 16:55,80.8,146.5,55.6,15
10/18/2023 16:55,80.7,144.3,56.8,15
10/18/2023 16:55,80.9,143.2,56.5,15
10/18/2023 16:55,80.6,142.2,56.7,15
10/18/2023 16:55,80,142,55.5,15
10/18/2023 16:55,80.8,143.1,56,15
10/18/2023 16:55,80.6,143.4,56.4,15
10/18/2023 16:55,80.7,143.5,56.4,15
10/18/2023 16:55,80.7,144.3,55.8,15
10/18/2023 16:55,79.9,145.3,56.3,15
10/18/2023 16:55,80.8,146.3,56.4,15
10/18/2023 16:55,80.6,147,56.7,15
10/18/2023 16:55,80.7,148.1,56.5,15
10/18/2023 16:55,80.8,149.5,56.6,15
10/18/2023 16:55,80.7,150,56.5,15
10/18/2023 16:55,79.8,150.5,56.6,15
10/18/2023 16:55,80.7,151,56.4,15
10/18/2023 16:55,80.7,152.3,56.8,15
10/18/2023 16:55,80.9,154.4,56.4,15
10/18/2023 16:55,80.7,154.5,56.7,15
10/18/2023 16:55,79.8,156.4,56.4,15
10/18/2023 16:55,79.8,157.3,56.4,15
10/18/2023 16:55,80.7,157.2,56.7,15
10/18/2023 16:55,80.8,157.1,56.3,15
10/18/2023 16:55,80.7,157.3,56.4,15
10/18/2023 16:55,79.7,156.5,56.4,15
10/18/2023 16:56,79.7,154.7,56.3,15
10/18/2023 16:56,80.8,154.1,56.3,15
10/18/2023 16:56,80.6,153.3,56.6,15
10/18/2023 16:56,80.8,152.8,56.7,15
10/18/2023 16:56,79.9,152.2,56.5,15
10/18/2023 16:56,79.9,151.5,56.6,15
10/18/2023 16:56,80.9,151.5,56.3,15
10/18/2023 16:56,80.7,151.2,56.6,15
10/18/2023 16:56,80.7,150.1,57.2,15
10/18/2023 16:56,80.8,149.6,56.9,15
10/18/2023 16:56,79.7,148.3,56.7,15
10/18/2023 16:56,79.8,146.3,57.6,15
10/18/2023 16:56,80.6,145.2,57.3,15
10/18/2023 16:56,80.2,145.1,57.8,15
10/18/2023 16:56,79.8,144.1,57.2,15
10/18/2023 16:56,79.8,144.5,57.3,15
10/18/2023 16:56,79.7,144.4,57.7,15
10/18/2023 16:56,79.7,144.2,56.7,15
10/18/2023 16:56,80.6,145.2,57.5,15
10/18/2023 16:56,80.9,146.3,57.4,15
10/18/2023 16:56,79.6,146.4,57.5,15
10/18/2023 16:56,79.8,148.5,57.5,15
10/18/2023 16:56,79.8,148.5,57.6,15
10/18/2023 16:56,80.5,149.2,57.4,15
10/18/2023 16:56,80.9,150.2,57.2,15
10/18/2023 16:56,79.9,151.5,57.7,15
10/18/2023 16:56,79.8,152.3,57.8,15
10/18/2023 16:56,80.9,153.4,57.7,15
10/18/2023 16:56,80.7,154.1,57.6,15
10/18/2023 16:56,79.8,156.2,57.6,15
10/18/2023 16:57,79.8,156.2,57.7,15
10/18/2023 16:57,79.6,157.1,57.6,15
10/18/2023 16:57,79.9,157,57.6,15
10/18/2023 16:57,80.8,157.2,57.7,15
10/18/2023 16:57,80.7,157.2,57.3,15
10/18/2023 16:57,79.8,156.3,57.2,15
10/18/2023 16:57,79.7,154.4,57.3,15
10/18/2023 16:57,79.9,153.4,57.5,15
10/18/2023 16:57,79.6,153.1,57.3,15
10/18/2023 16:57,79.7,153,57.4,15
10/18/2023 16:57,79.7,152.3,57.4,15
10/18/2023 16:57,79.6,152.4,57.3,15
10/18/2023 16:57,80.1,152.1,57.6,15
10/18/2023 16:57,79.6,150.4,57.6,15
10/18/2023 16:57,79.8,149.1,57.4,15
10/18/2023 16:57,79.7,148.5,57.7,15
10/18/2023 16:57,79.7,146.1,57.3,15
10/18/2023 16:57,79.9,145.2,57.7,15
10/18/2023 16:57,79.7,145.4,58.7,15
10/18/2023 16:57,79.8,143.3,58.6,15
10/18/2023 16:57,79.6,143.3,58.3,15
10/18/2023 16:57,79.8,144.5,58.6,15
10/18/2023 16:57,79.7,144.4,58.6,15
10/18/2023 16:57,79.8,144.3,58.8,15
10/18/2023 16:57,79.6,145.5,58.3,15
10/18/2023 16:57,79.5,145.5,58.3,15
10/18/2023 16:57,79.7,146.2,58.5,15
10/18/2023 16:57,79.6,147.3,58.5,15
10/18/2023 16:57,79.9,148.4,58.5,15
10/18/2023 16:57,79.9,149.5,58.6,15
10/18/2023 16:58,79.7,150,58.4,15
10/18/2023 16:58,79.7,150.2,58.4,15
10/18/2023 16:58,79.9,152.3,58.4,15
10/18/2023 16:58,79.7,152.1,58.2,15
10/18/2023 16:58,79.8,153.4,58.4,15
10/18/2023 16:58,79.9,155.4,58.7,15
10/18/2023 16:58,79.6,156.2,58.6,15
10/18/2023 16:58,79.8,156,58.6,15
10/18/2023 16:58,79.7,156.1,58.2,15
10/18/2023 16:58,79.9,156.4,58.5,15
10/18/2023 16:58,79.6,154.1,58.3,15
10/18/2023 16:58,79.8,153.3,58.5,15
10/18/2023 16:58,79.8,152.4,58.3,15
10/18/2023 16:58,79.6,151,58.4,15
10/18/2023 16:58,79.8,150.1,58.5,15
10/18/2023 16:58,79.9,150.4,58.7,16
10/18/2023 16:58,79.6,150.1,58.7,16
10/18/2023 16:58,79.8,150.1,58.3,16
10/18/2023 16:58,79.8,150.3,58.3,16
10/18/2023 16:58,79.6,149,59.6,16
10/18/2023 16:58,79.6,147.4,59.7,16
10/18/2023 16:58,79.9,146.1,58.6,16
10/18/2023 16:58,79.8,145.2,59.4,16
10/18/2023 16:58,79.8,142.5,59.2,16
10/18/2023 16:58,79.8,140.2,59.4,16
10/18/2023 16:58,79.8,137.3,59.7,16
10/18/2023 16:58,79.8,134.3,59.7,16
10/18/2023 16:58,79.9,131.5,59.4,16
10/18/2023 16:58,79.8,129.2,59.4,16
10/18/2023 16:58,79.7,125.4,59.4,16
10/18/2023 16:59,79.6,122.5,59.7,16
10/18/2023 16:59,79.9,119.3,59.2,16
10/18/2023 16:59,79.7,116.2,59.5,16
10/18/2023 16:59,79.7,114.4,59.2,16
10/18/2023 16:59,79.9,111.7,59.3,16
10/18/2023 16:59,79.7,108.6,59.7,16
10/18/2023 16:59,79.7,106.4,59.4,16
10/18/2023 16:59,79.8,103.5,59.3,16
10/18/2023 16:59,79.9,101.9,59.5,16
10/18/2023 16:59,79.9,98.5,59.5,16
10/18/2023 16:59,79.8,95.7,59.7,16
10/18/2023 16:59,79.7,93.7,59.7,16
10/18/2023 16:59,79.7,91.3,59.4,16
10/18/2023 16:59,79.8,88.6,59.5,16
10/18/2023 16:59,79.6,85.8,59.4,16
10/18/2023 16:59,79.8,84.4,59.5,16
10/18/2023 16:59,79.6,81.3,59.6,16
10/18/2023 16:59,79.9,80.6,60.7,16
10/18/2023 16:59,79.6,78.9,59.6,16
10/18/2023 16:59,79.9,76.6,59.4,16
10/18/2023 16:59,79.5,74.8,60.3,16
10/18/2023 16:59,79.8,73.8,60.7,16
10/18/2023 16:59,79.7,71.6,59.4,16
10/18/2023 16:59,79.8,69.8,60.2,16
10/18/2023 16:59,79.6,68.5,60.4,16
10/18/2023 16:59,79.6,66.7,60.2,16
10/18/2023 16:59,79.8,65.9,60.7,16
10/18/2023 16:59,79.7,64.8,60.4,16
10/18/2023 16:59,79.8,62.8,60.2,16
10/18/2023 16:59,79.9,61.6,60.3,16
10/18/2023 17:00,79.6,60.7,60.3,16
10/18/2023 17:00,79.8,60.5,60.6,16
10/18/2023 17:00,79.9,58.8,60.8,16
10/18/2023 17:00,79.6,57.8,60.6,16
10/18/2023 17:00,79.6,56.6,60.4,16
10/18/2023 17:00,79.7,55.6,60.6,16
10/18/2023 17:00,79.8,55.8,60.6,16
10/18/2023 17:00,79.7,54.7,60.6,16
10/18/2023 17:00,79.8,53.8,60.6,16
10/18/2023 17:00,79.9,52.5,60.5,16
10/18/2023 17:00,79.9,51.6,60.6,16
10/18/2023 17:00,79.6,51.6,60.2,16
10/18/2023 17:00,79.7,50.8,60.7,16
10/18/2023 17:00,79.9,49.8,60.3,16
10/18/2023 17:00,79.6,49.7,60.4,16
10/18/2023 17:00,79.7,48.6,60.7,16
10/18/2023 17:00,79.7,48.8,60.4,16
10/18/2023 17:00,79.9,47.6,60.7,16
10/18/2023 17:00,79.8,46.6,60.5,16
10/18/2023 17:00,79.6,46.8,60.4,16
10/18/2023 17:00,79.9,45.8,60.8,16
10/18/2023 17:00,79.6,44.9,60.8,16
10/18/2023 17:00,79.7,44.8,60.2,16
10/18/2023 17:00,79.6,44.8,60.4,16
10/18/2023 17:00,79.8,44.6,61.4,16
10/18/2023 17:00,79.6,44.5,61.7,16
10/18/2023 17:00,79.5,42.8,60.9,16
